Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
18995	Spectrogram 1	1	1051780.55225	1051783.55225	0	15000	White-winged Tanager	whwtan1	0.6385	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	13.0
18996	Spectrogram 1	1	1051781.55225	1051784.55225	0	15000	White-winged Tanager	whwtan1	0.2958	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	14.0
18997	Spectrogram 1	1	1051782.55225	1051785.55225	0	15000	White-winged Tanager	whwtan1	0.5171	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	15.0
18998	Spectrogram 1	1	1051783.55225	1051786.55225	0	15000	White-winged Tanager	whwtan1	0.3203	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	16.0
18999	Spectrogram 1	1	1051784.55225	1051787.55225	0	15000	White-winged Tanager	whwtan1	0.1838	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	17.0
19000	Spectrogram 1	1	1051786.55225	1051789.55225	0	15000	White-winged Tanager	whwtan1	0.7570	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	19.0
19001	Spectrogram 1	1	1051787.55225	1051790.55225	0	15000	White-winged Tanager	whwtan1	0.2927	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	20.0
19002	Spectrogram 1	1	1051792.55225	1051795.55225	0	15000	White-winged Tanager	whwtan1	0.2942	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	25.0
19003	Spectrogram 1	1	1051794.55225	1051797.55225	0	15000	White-winged Tanager	whwtan1	0.1617	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	27.0
19004	Spectrogram 1	1	1051796.55225	1051799.55225	0	15000	White-winged Tanager	whwtan1	0.1728	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	29.0
19005	Spectrogram 1	1	1051797.55225	1051800.55225	0	15000	White-winged Tanager	whwtan1	0.8742	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	30.0
19006	Spectrogram 1	1	1051798.55225	1051801.55225	0	15000	White-winged Tanager	whwtan1	0.6532	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	31.0
19007	Spectrogram 1	1	1051799.55225	1051802.55225	0	15000	White-winged Tanager	whwtan1	0.6239	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	32.0
19008	Spectrogram 1	1	1051800.55225	1051803.55225	0	15000	White-winged Tanager	whwtan1	0.8146	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	33.0
19009	Spectrogram 1	1	1051801.55225	1051804.55225	0	15000	White-winged Tanager	whwtan1	0.9291	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	34.0
19010	Spectrogram 1	1	1051802.55225	1051805.55225	0	15000	White-winged Tanager	whwtan1	0.8015	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	35.0
19011	Spectrogram 1	1	1051803.55225	1051806.55225	0	15000	White-winged Tanager	whwtan1	0.3762	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	36.0
19012	Spectrogram 1	1	1051804.55225	1051807.55225	0	15000	White-winged Tanager	whwtan1	0.9426	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	37.0
19013	Spectrogram 1	1	1051805.55225	1051808.55225	0	15000	White-winged Tanager	whwtan1	0.2737	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	38.0
19014	Spectrogram 1	1	1051809.55225	1051812.55225	0	15000	White-winged Tanager	whwtan1	0.6547	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	42.0
19015	Spectrogram 1	1	1051810.55225	1051813.55225	0	15000	White-winged Tanager	whwtan1	0.2325	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	43.0
19016	Spectrogram 1	1	1051811.55225	1051814.55225	0	15000	White-winged Tanager	whwtan1	0.9027	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	44.0
19017	Spectrogram 1	1	1051812.55225	1051815.55225	0	15000	White-winged Tanager	whwtan1	0.3372	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	45.0
19018	Spectrogram 1	1	1051813.55225	1051816.55225	0	15000	White-winged Tanager	whwtan1	0.7846	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	46.0
19019	Spectrogram 1	1	1051814.55225	1051817.55225	0	15000	White-winged Tanager	whwtan1	0.7456	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_170600.WAV	47.0
19020	Spectrogram 1	1	1051865.55225	1051868.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2135	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171200.WAV	38.0
19021	Spectrogram 1	1	1051866.55225	1051869.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1613	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171200.WAV	39.0
19022	Spectrogram 1	1	1051869.55225	1051872.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1331	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171200.WAV	42.0
19023	Spectrogram 1	1	1051870.55225	1051873.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1082	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171200.WAV	43.0
19024	Spectrogram 1	1	1051887.55225	1051890.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.5247	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	0.0
19025	Spectrogram 1	1	1051888.55225	1051891.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.6394	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	1.0
19026	Spectrogram 1	1	1051889.55225	1051892.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.5340	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	2.0
19027	Spectrogram 1	1	1051891.55225	1051894.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1094	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	4.0
19028	Spectrogram 1	1	1051892.55225	1051895.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2812	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	5.0
19029	Spectrogram 1	1	1051893.55225	1051896.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.4992	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	6.0
19030	Spectrogram 1	1	1051894.55225	1051897.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.6430	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	7.0
19031	Spectrogram 1	1	1051895.55225	1051898.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2547	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	8.0
19032	Spectrogram 1	1	1051896.55225	1051899.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.7172	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	9.0
19033	Spectrogram 1	1	1051897.55225	1051900.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.7627	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	10.0
19034	Spectrogram 1	1	1051898.55225	1051901.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.7904	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	11.0
19035	Spectrogram 1	1	1051899.55225	1051902.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.6997	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	12.0
19036	Spectrogram 1	1	1051900.55225	1051903.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2308	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	13.0
19037	Spectrogram 1	1	1051901.55225	1051904.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.3455	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	14.0
19038	Spectrogram 1	1	1051902.55225	1051905.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.7446	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	15.0
19039	Spectrogram 1	1	1051903.55225	1051906.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.8957	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	16.0
19040	Spectrogram 1	1	1051904.55225	1051907.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.7425	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	17.0
19041	Spectrogram 1	1	1051905.55225	1051908.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.8597	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	18.0
19042	Spectrogram 1	1	1051906.55225	1051909.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.6787	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	19.0
19043	Spectrogram 1	1	1051907.55225	1051910.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.4521	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	20.0
19044	Spectrogram 1	1	1051919.55225	1051922.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1968	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	32.0
19045	Spectrogram 1	1	1051920.55225	1051923.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.4412	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	33.0
19046	Spectrogram 1	1	1051921.55225	1051924.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.7542	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	34.0
19047	Spectrogram 1	1	1051922.55225	1051925.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2599	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	35.0
19048	Spectrogram 1	1	1051930.55225	1051933.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1295	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	43.0
19049	Spectrogram 1	1	1051931.55225	1051934.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2419	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	44.0
19050	Spectrogram 1	1	1051932.55225	1051935.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.5299	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	45.0
19051	Spectrogram 1	1	1051933.55225	1051936.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.8985	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	46.0
19052	Spectrogram 1	1	1051934.55225	1051937.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.8276	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	47.0
19053	Spectrogram 1	1	1051935.55225	1051938.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.3615	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	48.0
19054	Spectrogram 1	1	1051936.55225	1051939.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2155	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	49.0
19055	Spectrogram 1	1	1051942.55225	1051945.55225	0	15000	Gartered Trogon	gartro1	0.1530	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	55.0
19056	Spectrogram 1	1	1051943.55225	1051946.55225	0	15000	Gartered Trogon	gartro1	0.1583	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_171800.WAV	56.0
19057	Spectrogram 1	1	1052143.55225	1052146.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1077	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174200.WAV	16.0
19058	Spectrogram 1	1	1052144.55225	1052147.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3552	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174200.WAV	17.0
19059	Spectrogram 1	1	1052145.55225	1052148.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4014	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174200.WAV	18.0
19060	Spectrogram 1	1	1052153.55225	1052156.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2309	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174200.WAV	26.0
19061	Spectrogram 1	1	1052163.55225	1052166.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1512	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174200.WAV	36.0
19062	Spectrogram 1	1	1052190.55225	1052193.55225	0	15000	White-winged Tanager	whwtan1	0.2617	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	3.0
19063	Spectrogram 1	1	1052191.55225	1052194.55225	0	15000	White-winged Tanager	whwtan1	0.2567	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	4.0
19064	Spectrogram 1	1	1052192.55225	1052195.55225	0	15000	White-winged Tanager	whwtan1	0.1404	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	5.0
19065	Spectrogram 1	1	1052195.55225	1052198.55225	0	15000	White-winged Tanager	whwtan1	0.1586	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	8.0
19066	Spectrogram 1	1	1052199.55225	1052202.55225	0	15000	White-winged Tanager	whwtan1	0.4066	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	12.0
19067	Spectrogram 1	1	1052200.55225	1052203.55225	0	15000	White-winged Tanager	whwtan1	0.1498	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	13.0
19068	Spectrogram 1	1	1052201.55225	1052204.55225	0	15000	White-winged Tanager	whwtan1	0.2438	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	14.0
19069	Spectrogram 1	1	1052203.55225	1052206.55225	0	15000	White-winged Tanager	whwtan1	0.3538	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	16.0
19070	Spectrogram 1	1	1052204.55225	1052207.55225	0	15000	White-winged Tanager	whwtan1	0.3078	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	17.0
19071	Spectrogram 1	1	1052205.55225	1052208.55225	0	15000	White-winged Tanager	whwtan1	0.5634	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	18.0
19072	Spectrogram 1	1	1052206.55225	1052209.55225	0	15000	White-winged Tanager	whwtan1	0.9345	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	19.0
19073	Spectrogram 1	1	1052207.55225	1052210.55225	0	15000	White-winged Tanager	whwtan1	0.9720	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	20.0
19074	Spectrogram 1	1	1052208.55225	1052211.55225	0	15000	White-winged Tanager	whwtan1	0.7954	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	21.0
19075	Spectrogram 1	1	1052209.55225	1052212.55225	0	15000	White-winged Tanager	whwtan1	0.8689	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	22.0
19076	Spectrogram 1	1	1052210.55225	1052213.55225	0	15000	White-winged Tanager	whwtan1	0.2028	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	23.0
19077	Spectrogram 1	1	1052212.55225	1052215.55225	0	15000	White-winged Tanager	whwtan1	0.3648	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	25.0
19078	Spectrogram 1	1	1052213.55225	1052216.55225	0	15000	White-winged Tanager	whwtan1	0.9771	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	26.0
19079	Spectrogram 1	1	1052214.55225	1052217.55225	0	15000	White-winged Tanager	whwtan1	0.9986	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	27.0
19080	Spectrogram 1	1	1052215.55225	1052218.55225	0	15000	White-winged Tanager	whwtan1	0.5333	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	28.0
19081	Spectrogram 1	1	1052216.55225	1052219.55225	0	15000	White-winged Tanager	whwtan1	0.4797	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	29.0
19082	Spectrogram 1	1	1052217.55225	1052220.55225	0	15000	White-winged Tanager	whwtan1	0.3510	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	30.0
19083	Spectrogram 1	1	1052218.55225	1052221.55225	0	15000	White-winged Tanager	whwtan1	0.2010	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	31.0
19084	Spectrogram 1	1	1052219.55225	1052222.55225	0	15000	White-winged Tanager	whwtan1	0.7622	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	32.0
19085	Spectrogram 1	1	1052220.55225	1052223.55225	0	15000	White-winged Tanager	whwtan1	0.9342	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	33.0
19086	Spectrogram 1	1	1052221.55225	1052224.55225	0	15000	White-winged Tanager	whwtan1	0.9511	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	34.0
19087	Spectrogram 1	1	1052222.55225	1052225.55225	0	15000	White-winged Tanager	whwtan1	0.9873	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	35.0
19088	Spectrogram 1	1	1052223.55225	1052226.55225	0	15000	White-winged Tanager	whwtan1	0.6926	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	36.0
19089	Spectrogram 1	1	1052224.55225	1052227.55225	0	15000	White-winged Tanager	whwtan1	0.8702	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	37.0
19090	Spectrogram 1	1	1052225.55225	1052228.55225	0	15000	White-winged Tanager	whwtan1	0.7036	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	38.0
19091	Spectrogram 1	1	1052227.55225	1052230.55225	0	15000	White-winged Tanager	whwtan1	0.9156	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	40.0
19092	Spectrogram 1	1	1052228.55225	1052231.55225	0	15000	White-winged Tanager	whwtan1	0.6247	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	41.0
19093	Spectrogram 1	1	1052229.55225	1052232.55225	0	15000	White-winged Tanager	whwtan1	0.6337	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	42.0
19094	Spectrogram 1	1	1052230.55225	1052233.55225	0	15000	White-winged Tanager	whwtan1	0.7602	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	43.0
19095	Spectrogram 1	1	1052231.55225	1052234.55225	0	15000	White-winged Tanager	whwtan1	0.7082	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	44.0
19096	Spectrogram 1	1	1052233.55225	1052236.55225	0	15000	White-winged Tanager	whwtan1	0.3822	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	46.0
19097	Spectrogram 1	1	1052235.55225	1052238.55225	0	15000	White-winged Tanager	whwtan1	0.8493	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	48.0
19098	Spectrogram 1	1	1052236.55225	1052239.55225	0	15000	White-winged Tanager	whwtan1	0.9111	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	49.0
19099	Spectrogram 1	1	1052237.55225	1052240.55225	0	15000	White-winged Tanager	whwtan1	0.8001	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_174800.WAV	50.0
19100	Spectrogram 1	1	1052248.55225	1052251.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1572	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	1.0
19101	Spectrogram 1	1	1052257.55225	1052260.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1294	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	10.0
19102	Spectrogram 1	1	1052260.55225	1052263.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1522	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	13.0
19103	Spectrogram 1	1	1052261.55225	1052264.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.3893	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	14.0
19104	Spectrogram 1	1	1052262.55225	1052265.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1168	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	15.0
19105	Spectrogram 1	1	1052269.55225	1052272.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1256	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	22.0
19106	Spectrogram 1	1	1052276.55225	1052279.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1675	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	29.0
19107	Spectrogram 1	1	1052277.55225	1052280.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2733	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	30.0
19108	Spectrogram 1	1	1052278.55225	1052281.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.4156	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	31.0
19109	Spectrogram 1	1	1052279.55225	1052282.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.3754	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	32.0
19110	Spectrogram 1	1	1052280.55225	1052283.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1750	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	33.0
19111	Spectrogram 1	1	1052281.55225	1052284.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1751	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	34.0
19112	Spectrogram 1	1	1052282.55225	1052285.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1087	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	35.0
19113	Spectrogram 1	1	1052283.55225	1052286.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.4099	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	36.0
19114	Spectrogram 1	1	1052284.55225	1052287.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1827	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	37.0
19115	Spectrogram 1	1	1052285.55225	1052288.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.5647	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	38.0
19116	Spectrogram 1	1	1052286.55225	1052289.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2019	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	39.0
19117	Spectrogram 1	1	1052287.55225	1052290.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2437	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	40.0
19118	Spectrogram 1	1	1052288.55225	1052291.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2548	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	41.0
19119	Spectrogram 1	1	1052289.55225	1052292.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.4206	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	42.0
19120	Spectrogram 1	1	1052290.55225	1052293.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.5121	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	43.0
19121	Spectrogram 1	1	1052291.55225	1052294.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2744	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	44.0
19122	Spectrogram 1	1	1052292.55225	1052295.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.3747	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	45.0
19123	Spectrogram 1	1	1052294.55225	1052297.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1824	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	47.0
19124	Spectrogram 1	1	1052295.55225	1052298.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1474	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	48.0
19125	Spectrogram 1	1	1052296.55225	1052299.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.4432	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	49.0
19126	Spectrogram 1	1	1052297.55225	1052300.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.3175	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	50.0
19127	Spectrogram 1	1	1052298.55225	1052301.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.5565	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	51.0
19128	Spectrogram 1	1	1052299.55225	1052302.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.3273	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	52.0
19129	Spectrogram 1	1	1052300.55225	1052303.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.5100	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	53.0
19130	Spectrogram 1	1	1052301.55225	1052304.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2036	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	54.0
19131	Spectrogram 1	1	1052302.55225	1052305.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.3084	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	55.0
